concept_id,omop_quantity
43054998,Presence or Threshold
43054999,Presence or Threshold
43055000,-
3023745,Mass Concentration
43055001,Area/Area
3012978,Arbitrary Concentration
43055002,Appearance
43055003,-
43055004,Presence or Identity
43055005,Presence or Identity
43055006,Type
43055007,Presence or Threshold
43055008,Mass Concentration
43055009,Mass Concentration
43055010,Presence or Threshold
43055011,Mass Concentration
43055012,Mass Concentration
43055013,Arbitrary Concentration
43055014,Presence or Threshold
43055015,Presence or Threshold
43055016,Mass Concentration
43055017,Presence or Threshold
43055018,Presence or Threshold
43055019,Mass Concentration
3010694,Arbitrary Concentration
43055020,Presence or Threshold
43055021,Presence or Threshold
43055022,Presence or Threshold
43055023,Mass Ratio
43055024,-
43055025,-
43055026,-
43055027,Mass Concentration
3014386,Arbitrary Concentration
43055028,Mass Concentration
43055029,Mass Concentration
43055030,Mass Concentration
43055031,Presence or Threshold
43055032,Presence or Threshold
43055033,Presence or Threshold
43055034,Mass Concentration
43055035,Mass Concentration
3027148,Arbitrary Concentration
43055036,Mass Concentration
43055037,Mass Concentration
43055038,Presence or Threshold
43055039,Presence or Identity
43055040,Substance Concentration
43055041,Substance Concentration
43055042,Number (count)
43055043,Type
3013442,Arbitrary Concentration
43055044,Type
43055045,Substance Concentration
43055046,Substance Concentration
43055047,Substance Concentration
43055048,Substance Concentration
43055049,Substance Ratio
43055050,Substance Ratio
43055051,Substance Concentration
3027662,Arbitrary Concentration
43055052,Presence or Threshold
43055053,Substance Concentration
43055054,Substance Concentration
43055055,Substance Fraction
43055056,Substance Concentration
43055057,Substance Concentration
43055058,Substance Concentration
43055059,Substance Concentration
43055060,Substance Concentration
43055061,Substance Concentration
43055062,Substance Concentration
43055063,Substance Concentration
43055064,Substance Concentration
43055065,Substance Concentration
43055066,Substance Concentration
43055067,Substance Concentration
43055068,Substance Concentration
43055069,Substance Concentration
3013879,Arbitrary Concentration
43055070,Substance Concentration
43055071,Substance Concentration
43055072,Substance Concentration
43055073,Substance Concentration
43055074,Substance Concentration
43055075,Substance Concentration
43055076,Substance Concentration
43055077,Substance Concentration
3009795,Arbitrary Concentration
43055078,Substance Concentration
43055079,Substance Concentration
43055080,Substance Concentration
3000314,Mass Concentration
43055081,Substance Concentration
43055082,Presence or Threshold
43055083,Mass Concentration
43055084,Mass Concentration
3015293,Arbitrary Concentration
43055085,Mass Concentration
43055086,Mass Concentration
43055087,Presence or Threshold
43055088,Presence or Threshold
43055089,Presence or Threshold
43055090,Presence or Threshold
43055091,Presence or Threshold
43055092,Presence or Threshold
3023650,Arbitrary Concentration
43055093,Presence or Threshold
43055094,Presence or Threshold
43055095,Presence or Threshold
43055096,Presence or Threshold
43055097,Presence or Threshold
43055098,Presence or Threshold
43055099,Presence or Threshold
43055100,Presence or Threshold
3021947,Arbitrary Concentration
43055101,Presence or Threshold
43055102,Presence or Threshold
43055103,Presence or Threshold
43055104,Presence or Threshold
43055105,Presence or Threshold
43055106,Presence or Threshold
43533383,-
43055107,-
43533384,-
43533385,-
43055108,-
43055109,Type
43055110,Type
43055111,Type
43055112,Presence or Threshold
43055114,Finding
3005375,Arbitrary Concentration
43055115,-
43055116,Substance Concentration
43055117,Substance Concentration
43055118,Substance Concentration
43055119,Catalytic Concentration
43055120,Arbitrary Concentration
43055121,Log unit concentration
43055122,Presence or Threshold
3000847,Arbitrary Concentration
43055123,Mass Concentration
43055124,Catalytic Content
43055125,Catalytic Concentration
43055126,Number Areic (per area)
43055127,Substance Concentration
43055128,Substance Concentration
43055129,Substance concentration difference
43055130,Number Ratio
3010174,Arbitrary Concentration
43055131,Presence or Threshold
43055132,Presence or Threshold
43055133,Presence or Threshold
43055134,Presence or Threshold
43055135,Presence or Threshold
43055136,Number Fraction
43055137,Number Fraction
43055138,Finding
3016204,Arbitrary Concentration
43055139,Finding
43055141,Score
43055142,Presence or Threshold
43055143,Substance Concentration
43055144,Number (count)
43055145,Presence or Identity
3003344,Presence or Threshold
3021602,Arbitrary Concentration
43055147,Presence or Threshold
43055148,Presence or Threshold
43055149,Presence or Threshold
43055150,Presence or Threshold
43055151,Presence or Threshold
43055152,Susceptibility (microorganisms)
43055153,Susceptibility (microorganisms)
3022611,Arbitrary Concentration
3005890,Arbitrary Concentration
3000431,Arbitrary Concentration
43055389,Susceptibility (microorganisms)
43055392,Susceptibility (microorganisms)
43055393,-
43055394,-
43055395,Decimal catalytic fraction
43055396,Decimal catalytic fraction
43055397,Decimal catalytic fraction
43055398,Decimal catalytic fraction
43055399,Decimal catalytic fraction
43055400,Decimal catalytic fraction
43055401,Decimal catalytic fraction
43055402,Decimal catalytic fraction
43055403,Decimal catalytic fraction
43055404,Decimal catalytic fraction
43055405,Decimal catalytic fraction
43055406,Decimal catalytic fraction
43055407,Decimal substance fraction
43055408,Decimal substance fraction
43055409,Decimal mass fraction
43055410,Decimal mass fraction
43055411,Decimal mass fraction
43055412,Decimal mass fraction
3002580,Arbitrary Concentration
43055413,Decimal mass fraction
43055414,Decimal mass fraction
43055415,Decimal mass fraction
43055416,Decimal mass fraction
43055417,Decimal mass fraction
43055418,Decimal mass fraction
43055419,Decimal mass fraction
43055420,Decimal mass fraction
3001488,Arbitrary Concentration
43055421,Decimal mass fraction
43055422,Decimal mass fraction
43055423,Decimal mass fraction
43055424,Decimal mass fraction
43055425,Decimal mass fraction
43055426,Decimal mass fraction
43055427,Decimal mass fraction
43055428,Decimal mass fraction
3020032,Arbitrary Concentration
43055429,Decimal mass fraction
43055430,Decimal mass fraction
43055431,Decimal mass fraction
43055432,Decimal mass fraction
43055433,Decimal mass fraction
3002719,Mass Concentration
43055434,Decimal mass fraction
43055435,Substance Concentration
43055436,Substance Concentration
3019152,Arbitrary Concentration
43055437,Substance Concentration
43055438,Arbitrary Concentration
43055439,Type
43055440,Presence or Identity
43055441,Presence or Threshold
43055442,Mass Concentration
43055443,Presence or Threshold
43055444,Mass Concentration
3000332,Arbitrary Concentration
43055445,Presence or Threshold
43055446,Presence or Threshold
43055447,Mass Concentration
43055448,Presence or Threshold
43055449,Presence or Threshold
43055450,Presence or Threshold
43055451,Presence or Threshold
43055452,Presence or Threshold
43055453,Mass Concentration
43055454,Presence or Threshold
43055455,Mass Concentration
43055456,Presence or Threshold
43055457,Mass Concentration
43055458,Mass Concentration
43055459,Mass Concentration
43055460,Presence or Threshold
43055461,Presence or Threshold
43055462,Presence or Threshold
3003342,Arbitrary Concentration
43055463,Presence or Threshold
43055464,Presence or Threshold
43055465,Presence or Threshold
43055466,Presence or Threshold
43055467,Presence or Threshold
43055468,Presence or Threshold
43055469,Mass Concentration
3002181,Arbitrary Concentration
3001141,Arbitrary Concentration
43055480,Mass concentration difference
43055481,Mass concentration difference
43055482,Substance concentration difference
43055483,Substance concentration difference
43055484,Substance concentration difference
43055485,Substance concentration difference
3020608,Arbitrary Concentration
43055486,Impression/interpretation of study
43055487,Impression/interpretation of study
43055488,Presence or Identity
43055489,Catalytic Content
43055490,Mass Concentration
43055491,Mass Concentration
43055492,Mass Concentration
43055493,Mass Concentration
3036364,Arbitrary Concentration
43055494,Mass Concentration
43055495,-
43055496,-
43055497,Catalytic Content
43055498,Catalytic Content
43055499,Mass Concentration
43055500,Mass Concentration
43055501,Mass Concentration
43055502,Mass Concentration
43055503,Mass Concentration
43055504,-
43055505,Mass Concentration
43055506,Mass Concentration
43055507,Mass Concentration
43055508,Mass Concentration
43055509,Mass Concentration
43055510,Mass Concentration
43055511,Mass Concentration
3036583,Arbitrary Concentration
43055512,Mass Concentration
43055513,Substance Rate
43055514,Presence or Threshold
3037103,Arbitrary Concentration
43055527,Mass Concentration
3020854,Arbitrary Concentration
43055528,-
43055529,-
43055530,Presence or Identity
43055531,Presence or Threshold
3002128,Arbitrary Concentration
3035584,Arbitrary Concentration
43055554,Substance Concentration
43055555,Substance Concentration
43055556,Substance Concentration
43055557,Substance Concentration
43055558,Presence or Threshold
43055559,Presence or Identity
43055560,Presence or Identity
43055561,-
3037233,Arbitrary Concentration
43055562,Presence or Identity
43055563,Mass Ratio
43055564,Mass Ratio
43055565,Mass Concentration
43055566,Mass Concentration
43055567,Mass Concentration
43055568,Mass Concentration
43055569,Mass Concentration
3037761,Arbitrary Concentration
43055570,Mass Concentration
43055571,Mass Concentration
43055572,Mass Concentration
43055573,Mass Concentration
43055574,Mass Concentration
43055575,Mass Concentration
43055576,Mass Concentration
43055577,Mass Concentration
3038010,Arbitrary Concentration
43055578,Mass Concentration
43055579,Mass Concentration
43055580,Mass Concentration
43055581,Mass Concentration
43055582,Mass Concentration
43055583,Mass Concentration
43055584,Mass Concentration
3021515,Arbitrary Concentration
43055585,Mass Concentration
43055586,Mass Concentration
43055587,Mass Concentration
43055588,Mass Concentration
43055589,Mass Concentration
43055590,Mass Concentration
43055591,Mass Concentration
43055592,Mass Concentration
43055593,Mass Concentration
43055594,Mass Concentration
43055595,Mass Concentration
43055596,Mass Concentration
43055597,Mass Concentration
43055598,Mass Concentration
43055599,Mass Concentration
43055600,Mass Concentration
43055601,Identifier
43055602,Mass Concentration
3012099,Arbitrary Concentration
43055603,Mass Ratio
43055604,Mass Concentration
43055605,Mass Ratio
43055606,Mass Concentration
43055607,Mass Ratio
43055608,Mass Concentration
43055609,Mass Ratio
3015972,Arbitrary Concentration
43055638,Mass Concentration
43055639,Mass Ratio
43055640,Mass Concentration
43055641,Mass Ratio
43055642,Mass Concentration
43055643,Mass Ratio
43055644,Mass Concentration
3008790,Arbitrary Concentration
43055645,Mass Ratio
43055646,Mass Concentration
43055649,Mass Ratio
43055650,Mass Concentration
43055651,Mass Ratio
43055652,Mass Ratio
3016802,Arbitrary Concentration
43055653,Mass Concentration
43055654,Mass Ratio
43055655,Mass Concentration
43055656,Mass Ratio
43055657,Mass Concentration
43055658,Mass Ratio
43055659,Mass Concentration
43055660,Mass Ratio
3034124,Arbitrary Concentration
43055661,Mass Ratio
43055662,Mass Concentration
43055663,Mass Ratio
43055664,Mass Concentration
43055665,Mass Ratio
43055666,Mass Concentration
43055667,Mass Ratio
43055668,Mass Concentration
43055669,Mass Ratio
43055670,Mass Concentration
43055671,Mass Ratio
43055672,Mass Ratio
43055673,Mass Ratio
43055674,Mass Concentration
43055675,Mass Ratio
43055676,Mass Concentration
43055677,Mass Concentration
43055678,Mass Ratio
3022406,Arbitrary Concentration
43055679,Mass Ratio
43055680,Mass Concentration
43055681,Mass Rate
43055682,Presence or Threshold
43055683,Presence or Threshold
43055684,Presence or Identity
43055685,Mass Concentration
3012993,Arbitrary Concentration
43055687,Presence or Identity
43055688,-
43534006,Presence or Identity
43534007,Susceptibility (microorganisms)
3011651,Arbitrary Concentration
43534008,Mass Concentration
43534009,Presence or Threshold
43534010,Presence or Threshold
43534011,Presence or Identity
43534012,Susceptibility (microorganisms)
43534013,Presence or Identity
43534014,Presence or Identity
43534015,Presence or Identity
3016848,Arbitrary Concentration
