concept_id	concept_code	concept_name	vocabulary_id	is_panel	has_component	has_property	has_method	has_scale_type	has_system	has_time_aspect
37208993	1111161000000103	Hepatitis B virus core antibody presence in serum	SNOMED	FALSE						
37208994	1111171000000105	Hepatitis B virus surface antigen presence in serum	SNOMED	FALSE						
37208995	1111181000000107	Cryoglobulin presence in serum	SNOMED	FALSE						
37208996	1111191000000109	Cytomegalovirus deoxyribonucleic acid presence	SNOMED	FALSE						
37208998	1111211000000108	Cytomegalovirus antibody presence in serum	SNOMED	FALSE						
37208999	1111221000000102	Anti-neutrophil cytoplasmic antibody titre in serum	SNOMED	FALSE						
37209007	1111301000000100	BK virus subtype	SNOMED	FALSE						
37209008	1111311000000103	Tacrolimus mass concentration in whole blood	SNOMED	FALSE						
37209009	1111321000000109	Vitamin B6 mass concentration in whole blood	SNOMED	FALSE						
37209010	1111331000000106	D-dimer FEU (fibrinogen equivalent units) mass concentration in whole blood	SNOMED	FALSE						
37209011	1111341000000102	HIV (human immunodeficiency virus) 1 antibody presence in serum	SNOMED	FALSE						
37209012	1111351000000104	Varicella zoster virus antibody presence in serum	SNOMED	FALSE						
37209030	1111571000000101	Haematocrit volume fraction of blood	SNOMED	FALSE						
37209031	1111581000000104	Hypochromic red blood cells percent count in blood	SNOMED	FALSE						
37310257	1240471000000102	Measurement of SARS-CoV-2 antigen	SNOMED	FALSE	Antigen of SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2); Severe acute respiratory syndrome coronavirus 2 antigen					
37310258	1240461000000109	Measurement of SARS-CoV-2 antibody	SNOMED	FALSE	Antibody to SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2); Severe acute respiratory syndrome coronavirus 2 antibody					
37310338	1128891000000103	Antenatal screening blood test for Edwards'and Patau's syndromes	SNOMED	FALSE			Evaluation - action			
37310352	1128231000000103	BIQ - Body Image Questionnaire	SNOMED	FALSE						
37310360	1128141000000102	IES (Impact of Event Scale) score	SNOMED	FALSE						
37310412	1127311000000102	NIPT (non-invasive prenatal testing) for Patau's syndrome screening	SNOMED	FALSE			Evaluation - action			
37310413	1127301000000104	NIPT (non-invasive prenatal testing) for Edwards' syndrome screening	SNOMED	FALSE			Evaluation - action			
37310414	1127291000000103	NIPT (non-invasive prenatal testing) for Down's syndrome screening	SNOMED	FALSE			Evaluation - action			
37310447	1129581000000108	Three Item Loneliness Scale	SNOMED	FALSE						
37310448	1129571000000106	UCLA (University of California Los Angeles) Loneliness Scale (Version 3)	SNOMED	FALSE						
37310499	904691000000103	IAPT (Improving Access to Psychological Therapies) assessment PEQ (Patient Experience Questionnaire) choice question 4 score	SNOMED	FALSE						
37310509	761051000000105	iPCQ (Institute for Medical Technology Assessment Productivity Cost Questionnaire) - question 9 score	SNOMED	FALSE						
37310510	760741000000102	iPCQ (Institute for Medical Technology Assessment Productivity Cost Questionnaire) - question 8 score	SNOMED	FALSE						
37310511	748161000000109	iPCQ (Institute for Medical Technology Assessment Productivity Cost Questionnaire) - question 7 score	SNOMED	FALSE						
37310525	747951000000108	IAPT (Improving Access to Psychological Therapies) treatment PEQ (Patient Experience Questionnaire) question 6 score	SNOMED	FALSE						
37310526	747941000000105	IAPT (Improving Access to Psychological Therapies) treatment PEQ (Patient Experience Questionnaire) question 5 score	SNOMED	FALSE						
37310527	747931000000101	IAPT (Improving Access to Psychological Therapies) treatment PEQ (Patient Experience Questionnaire) question 4 score	SNOMED	FALSE						
37310528	747921000000103	IAPT (Improving Access to Psychological Therapies) treatment PEQ (Patient Experience Questionnaire) question 3 score	SNOMED	FALSE						
37310529	747911000000109	IAPT (Improving Access to Psychological Therapies) treatment PEQ (Patient Experience Questionnaire) question 2 score	SNOMED	FALSE						
37310530	747901000000107	IAPT (Improving Access to Psychological Therapies) treatment PEQ (Patient Experience Questionnaire) question 1 score	SNOMED	FALSE						
37310531	747891000000106	IAPT (Improving Access to Psychological Therapies) assessment PEQ (Patient Experience Questionnaire) satisfaction question 1 score	SNOMED	FALSE						
37310532	747881000000109	IAPT (Improving Access to Psychological Therapies) assessment PEQ (Patient Experience Questionnaire) choice question 3 score	SNOMED	FALSE						
37310533	747871000000107	IAPT (Improving Access to Psychological Therapies) assessment PEQ (Patient Experience Questionnaire) choice question 2 score	SNOMED	FALSE						
37310534	747861000000100	IAPT (Improving Access to Psychological Therapies) assessment PEQ (Patient Experience Questionnaire) choice question 1 score	SNOMED	FALSE						
37310537	747831000000105	IAPT (Improving Access to Psychological Therapies) treatment PEQ (Patient Experience Questionnaire)	SNOMED	FALSE						
37310538	747821000000108	IAPT (Improving Access to Psychological Therapies) assessment PEQ (Patient Experience Questionnaire)	SNOMED	FALSE						
37310540	747801000000104	iPCQ - Institute for Medical Technology Assessment Productivity Cost Questionnaire	SNOMED	FALSE						
37310544	747731000000104	Antenatal screening blood test for Down's, Edwards' and Patau's syndromes	SNOMED	FALSE			Evaluation - action			
37310554	738521000000108	PUFA (pulpal involvement, ulceration, fistula and abscess) index	SNOMED	FALSE						
37310579	491581000000104	PCL-5 - post-traumatic stress disorder checklist for DSM-5 (Diagnostic and Statistical Manual of Mental Disorders - Fifth Edition) total symptom severity score	SNOMED	FALSE						
37310581	481901000000103	PGSI - Problem Gambling Severity Index	SNOMED	FALSE						
37310582	481281000000100	PCL-5 - post-traumatic stress disorder checklist for DSM-5 (Diagnostic and Statistical Manual of Mental Disorders - Fifth edition)	SNOMED	FALSE						
37310702	153601000000102	CRAFFT (Car, Relax, Alone, Forget, Family/Friends, Trouble) interview version 2.1	SNOMED	FALSE						
37310728	145021000000101	London Measure of Unplanned Pregnancy	SNOMED	FALSE						
37310736	144781000000103	Estimated fetal weight using antenatal ultrasound scan	SNOMED	FALSE						
37310758	143981000000103	Fuller's Self-Medication Risk Assessment Instrument	SNOMED	FALSE						
37310776	143791000000104	CO (carbon monoxide) screening	SNOMED	FALSE			Evaluation - action			
37310777	143781000000101	Presence of expired CO (carbon monoxide)	SNOMED	FALSE						
37310839	144271000000106	Perinatal POEM - Patient rated Outcome and Experience Measure	SNOMED	FALSE						
37310995	24041000087100	Arterial disease screening	SNOMED	FALSE			Evaluation - action			
37311258	816172003	Measured gestational weight loss	SNOMED	FALSE		Weight				
37311266	816161008	Measured gestational weight gain	SNOMED	FALSE		Weight				
37311267	816160009	Weight loss	SNOMED	FALSE		Weight				
37311268	816159004	Weight gain	SNOMED	FALSE		Weight				
37311318	816083005	Extracellular fluid volume	SNOMED	FALSE						
37311604	789282001	Butyrylcholinesterase genotype determination	SNOMED	FALSE			Evaluation - action			
37311605	789281008	Butyrylcholinesterase phenotype determination	SNOMED	FALSE			Evaluation - action			
37311607	789278003	Clavien-Dindo complication scale	SNOMED	FALSE						
37311630	789249004	Butyrylcholinesterase screening test	SNOMED	FALSE	Butyrylcholinesterase		Measurement - action			
37311631	789248007	Plasma butyrylcholinesterase measurement	SNOMED	FALSE	Butyrylcholinesterase		Measurement - action			
37311661	789176009	Feces pH more alkaline than reference range	SNOMED	FALSE						
37311662	789175008	Feces pH more acidic than reference range	SNOMED	FALSE						
37311697	822953000	Risk of emergency hospital admission	SNOMED	FALSE						
37311724	819958009	Healthy Eating Index 2015	SNOMED	FALSE						
37311735	819014006	Medical food intake	SNOMED	FALSE						
37311842	816949001	Total fluid estimated intake from food	SNOMED	FALSE		Volume rate				
37311843	816948009	Total fluid measured intake from food	SNOMED	FALSE		Volume rate				
37311860	789163003	Borg Rating of Perceived Exertion	SNOMED	FALSE						
37311861	789162008	Modified Borg dyspnea scale	SNOMED	FALSE						
37311884	789123004	Measured quantity of intake of protein and/or protein derivative via oral route in 24 hours	SNOMED	FALSE		Quantity rate				
37312081	792812002	Anterior tibial pulse	SNOMED	FALSE						
37312242	789500007	Insulin dose at evening meal calculated by insulin to carbohydrate ratio	SNOMED	FALSE						
37312243	789499003	Insulin dose at breakfast calculated by insulin to carbohydrate ratio	SNOMED	FALSE						
37312244	789498006	Insulin dose at lunch calculated by insulin to carbohydrate ratio	SNOMED	FALSE						
37312245	789497001	Insulin dose calculated by insulin to carbohydrate ratio	SNOMED	FALSE						
37312246	789496005	Insulin to carbohydrate ratio	SNOMED	FALSE						
37312247	789495009	Insulin dose calculated by insulin sensitivity factor	SNOMED	FALSE						
37312254	789484003	Insulin dose at lunch calculated by insulin sensitivity factor	SNOMED	FALSE						
37312257	789481006	Mean total daily insulin dose	SNOMED	FALSE						
37312258	789480007	Insulin dose	SNOMED	FALSE						
37312404	788342003	Egg of Heterophyes heterophyes or egg of Metagonimus yokogawai	SNOMED	FALSE						
37312406	788340006	Cyst of Entamoeba histolytica and trophozoite of Entamoeba histolytica	SNOMED	FALSE						
37312466	788135008	Geobacillus thermodenitrificans or Parageobacillus thermoglucosidasius	SNOMED	FALSE						
37312468	788133001	Papiliotrema laurentii or Rhodotorula glutinis or Rhodotorula mucilaginosa	SNOMED	FALSE						
37312552	789108009	Measured quantity of intake of protein and/or protein derivative via enteral route in 24 hours	SNOMED	FALSE		Quantity rate				
37312655	788039000	Clonorchis species or Opisthorchis species	SNOMED	FALSE						
37312721	787961005	Klebsiella pneumoniae subspecies pneumoniae or Raoultella planticola	SNOMED	FALSE						
37312722	787960006	Bacillus circulans or Paenibacillus glucanolyticus	SNOMED	FALSE						
37312723	787959001	Paenibacillus pabuli or Paenibacillus polymyxa	SNOMED	FALSE						
37312724	787958009	Raoultella ornithinolytica or Raoultella planticola	SNOMED	FALSE						
37312747	787919004	Yeast not Cryptococcus neoformans detected	SNOMED	FALSE						
37312748	787918007	Yeast not Candida albicans and not Cryptococcus neoformans detected	SNOMED	FALSE						
37312749	787917002	Yeast not Candida species and not Cryptococcus neoformans detected	SNOMED	FALSE						
37312752	787911001	Preoperative cardiopulmonary exercise test using bicycle ergometer	SNOMED	FALSE			Evaluation - action			
37312753	787910000	Preoperative cardiopulmonary exercise test using arm ergometer	SNOMED	FALSE			Evaluation - action			
37312764	787894009	Lysinibacillus fusiformis or Lysinibacillus sphaericus	SNOMED	FALSE						
37312765	787893003	Neisseria flavescens or Neisseria subflava	SNOMED	FALSE						
37312766	787892008	Lacticaseibacillus casei or Lacticaseibacillus paracasei	SNOMED	FALSE						
37312767	787891001	Streptococcus acidominimus or Streptococcus pneumoniae	SNOMED	FALSE						
37312768	787890000	Streptococcus mitis or Streptococcus oralis or Streptococcus pneumoniae	SNOMED	FALSE						
37312769	787889009	Streptococcus anginosus or Streptococcus dysgalactiae	SNOMED	FALSE						
37312770	787888001	Actinomyces meyeri or Actinomyces odontolyticus	SNOMED	FALSE						
37312776	787878002	Cardiopulmonary exercise test using arm ergometer	SNOMED	FALSE			Evaluation - action			
37312777	787877007	Cardiopulmonary exercise test using bicycle ergometer	SNOMED	FALSE			Evaluation - action			
37392144	1000301000000100	Band neutrophil count	SNOMED	FALSE						
37392164	1000561000000108	Urine PCA3 (prostate cancer antigen 3) targeted genetic test	SNOMED	FALSE						
37392172	1000661000000107	Serum sodium level	SNOMED	FALSE						
37392177	1000741000000103	Serum osmolality	SNOMED	FALSE						
37392178	1000751000000100	Renal profile	SNOMED	FALSE						
37392188	1000871000000104	Cardiac enzymes	SNOMED	FALSE						
37392199	1001001000000105	Peritoneal equilibration test	SNOMED	FALSE						
37392226	1001381000000103	Direct microscopy	SNOMED	FALSE						
37392230	1001441000000100	APTT (activated partial thromboplastin time) - reference	SNOMED	FALSE						
37392231	1001451000000102	von Willebrand factor activity	SNOMED	FALSE						
37392234	1001501000000104	Plasmodium falciparum slide test	SNOMED	FALSE						
37392235	1001511000000102	Malarial parasites	SNOMED	FALSE						
37392238	1001551000000103	T cell total %	SNOMED	FALSE	T lymphocyte	Number fraction				
37392241	1001601000000100	DRVVT (dilute Russell viper venom test) correction	SNOMED	FALSE						
37392242	1001611000000103	LE (lupus erythematosus) latex test	SNOMED	FALSE						
37392248	1001691000000107	Haemoglobin G level	SNOMED	FALSE	Hemoglobin G	Quantity concentration				
37392249	1001701000000107	Haemoglobin J level	SNOMED	FALSE	Hemoglobin J	Quantity concentration				
37392286	1002131000000109	N-telopeptide cross link/creatinine ratio	SNOMED	FALSE						
37392287	1002151000000102	Pneumocystis polymerase chain reaction	SNOMED	FALSE						
37392288	1002161000000104	Respiratory virus screen by polymerase chain reaction	SNOMED	FALSE						
37392289	1002171000000106	Human bocavirus polymerase chain reaction	SNOMED	FALSE						
37392305	1002391000000108	Serum midnight cortisol concentration	SNOMED	FALSE						
37392309	1002451000000107	Faecal coproporphyrin II content	SNOMED	FALSE						
37392326	1002661000000108	Haemoglobin D Iran level	SNOMED	FALSE	Hemoglobin D-Iran					
37392349	1002931000000106	CSF (cerebrospinal fluid) chemistry	SNOMED	FALSE						
37392378	1003341000000107	Urine drug levels	SNOMED	FALSE						
37392408	1003681000000106	Haemoglobin A1 level	SNOMED	FALSE	Hemoglobin A1	Quantity concentration				
37392443	1004161000000108	Saccharomyces cerevisiae antibody specificity	SNOMED	FALSE						
37392469	1004461000000102	Factor II (prothrombin) G20210A mutation test	SNOMED	FALSE						
